label,text
7,Tieto in Latvia is represented by IT services companies TietoEnator Alise and TietoEnator  which has operations in the industries of Financial Services Cards  Retail and Logistics and IT Outsourcing and Managed Services 
7,Together with Latvia  Cramo will operate  rental outlets in the Baltic States 
7,Two other sites will be included later on 
7,Under a preliminary estimation  the technology park will measure about  square meters 
7,Under the changes envisaged  HK Ruokatalo would reduce its number of industrial places of business in Finland from eight to six 
7,Upon completion of the sale Proha would get some USD  m for its stake in Artemis 
7,WÆrtsilÆ s aim is to serve the rapidly growing number of vessels and increasing marine activity in the Barents Sea region 
7,Valga Lihatoostus markets its products under the Maks  Moorits trademark 
7,We know that it exists   Artemyev said 
7,We offer our customers solutions based on renewable raw materials 
7,When dialing in  the participants should quote  as conference ID 
7,Work on the assignment has already started and is due for completion in spring  
7,Yesterday  Legrand issued its E million fixed rate deal maturing  
7,Yvonne Jones is owner of Chameleon Interiors 
7,ZAO YIT Moskovia builds housing in Moscow and its surrounding cities 
7,BAWAG  Is to issue a benchmark  covered deal 
7,JVC will stop producing DVD players in Brazil  JVC do Brazil  a subsidiary of Japan s JVC group announced it will stop the production of DVD players in Brazil 
7,Swedbank Hypotek  Is to issue a benchmark  fixed rate covered deal in Euros  maturing January  
7,Argentine agricultural export company Calafate has tapped compatriot firm Finnegans for a software solution  the latter company said in a statement 
7,Finnish printed circuit boards  PCBs  maker Aspocomp Group Oyj said on December    it named Henry Gilchrist senior vice president of the group s Asian operations  as of January    
7, Nordic infrastructure construction is one of our strategic growth areas 
7, Pulp and paper industries are growing in countries like China and Russia 
7, Sanoma is a buyer not a target   he said 
7, After the transaction  Tikkurila has no powder coatingsrelated operations   the company said 
7, If you need malware removal tools  type the URL of your vendor of choice directly into the browser bar and use links on their website   wrote Trend Micro s Rik Ferguson on Monday 
7, It wo nt happen overnight 
7, Printed fabrics and related design expertise have always been the core of Marimekko s business and brand 
7, Serving customers locally is one of the cornerstones of customer focus for us 
7, We have become convinced that we can do that very quickly   he told Finnish business reporters 
7, We know there are some of our own people out there  
7,lemiste City is the environment for a knowledgebased economy providing work for  people with the total turnover of its companies amounting to EEK  bn   said lo PÆrnits  chairman of the supervisory board of lemiste City and Mainor 
7, May   Finnish company Lemminkainen Oyj  HEL  LEMS  said today that it will construct an office building at Toolonlahti in downtown Helsinki  without disclosing financial details 
7, November   Finnish paints and coatings company Tikkurila Oyj  HEL  TIKV  said today that Finnish stateowned investment company Solidium Oy sold its   stake in the company for a total of EURm 
7, January   Finnish software solutions provider Basware  HEL  BASV  said yesterday it adjusted its strategy and goals for the next four years with focus on international growth mainly via acquisitions 
7, November   Finnish sportsequipment maker Amer Sports Oyj  HEL  AMEAS  said today it has obtained a EURm Schuldschein note loan from a pool of international investors 
7, January   Scandinavian lenders Sampo Bank  HEL  SAMAS   Pohjola Bank  HEL  POHS  and Svenska Handelsbanken  STO  SHB A  have provided a EURm  USDm  line of credit to Lemminkainen Oyj  HEL  LEMS   the Finnish construction firm said on Friday 
1, workers in ml will be affected by the closedown 
7,A coker crane will be supplied to Tesoro Corporation s Golden Eagle Refinery in Martinez  California  while a similar crane will be delivered to BP s Castell refinery in Spain 
7,A few employees would remain at the Oulu plant in support functions for other group units 
7,A huge issue for us is the button placement 
7,A merger between UPM and FinnishSwedish Stora Enso is not likely either 
7,A paper mill in the central Maine town of Madison soon will have a new owner 
7,A total   of the order value was booked in the fourth quarter of  and the remainder will be booked in the second quarter of  
7,A total of  Talvivaara Mining Company Plc s new shares were subscribed for during the period between May    and June    under the company s stock option rights A 
7,A total of  new Citycon shares with a nominal value of EUR  per share were subscribed on  April exercising the ABC options based on the company s stock option plan  
7,A total of  new Citycon shares with a nominal value of EUR  per share were subscribed in December exercising the ABC options based on the company s stock option plan  
7,ABN Amro Capital has agreed to sell its Helsinkibased designer homeware producer  Iittala Oyj  to crosstown consumer products group Fiskars Corp  for EUR million to EUR million    million to   million  
7,According to preliminary information by the Finnish Forest Industries Federation  imports of roundwood to Finland increased to about  million m in   representing an increase of   from  
1,Finlandbased Stockmann Group has closed seven franchising sports stores Nike in Russia 
7,Finnish AC drives manufacturer Vacon is acquiring the AC drives business of TB Wood s  part of the US group Altra Holdings 
7,Finnish beverage company Olvi is one of the last listed companies in Finland that has not yet published its financial result for the second quarter of  
7,Finnish department store group Stockmann is planning to acquire about EUR mn through a directed issue and a rights offering 
7,Finnish Kemira Group s CEO  Lasse Kurkilahti  says the Group s structural reorganisation will continue for at least a year 
7,Finnish power company Fortum reports   of its electricity was generated without carbon dioxide emissions in  
7,Finnish Rautaruukki s engineering division Ruukki Engineering will reorganise its operations in the Mo i Rana plant in Norway 
7,Finnish stainless steel manufacturer Outokumpu in Degefors is planning to recruit new engineers in order to meet a retirement wave over the next few years 
7,Finnish WÆrtsilÆ that provides power solutions for the marine and energy markets has opened a Service Centre in Murmansk  in Russia 
1,In Finland  Sampo Bank  now part of the Danske Bank group  will lay off staff from the administrative and support functions 
7,Local government commissioner of ml  Kurt Svensson  says he will contact the management of Finnish company Componenta to find out if there are any alternatives to the company s decision to close down its plant in ml 
7,Private equity investor CapMan  the owner of Finnish Lumene cosmetics company  is planning to list Lumene 
1,Scanfil  a systems supplier and contract manufacturer to the communications sector  will give notice to  productional employees  and temporarily lay off  employees at the company s plant in Sievi  in Finland 
1,Scanfil  a systems supplier and contract manufacturer to the communications sector  will start personnel negotiations in Oulu  in Finland  to lay off staff temporarily 
7,Swedish engineering consultant firm Etteplan is to establish a unit in town BorlÆnge  by the turn of the month MarchApril  
7,The Finnish investment company Sponda is conducting negotiations to acquire the business center Dukat Palace located in the center of Moscow  from London  Regional Properties 
7,According to Finnish FIM Bank  Alpro s price would be around EUR mnmn 
7,According to HeikkilÆ  more than just  refreshment and energy  will soon be found in soft drinks also in Finland 
7,According to HK Ruokatalo  almost all the meat used by the company comes from Finland 
7,According to LÆnnen Tehtaat s CEO Matti Karppinen  the company aims to deliver fish products to its customers a day earlier than it currently does 
7,According to Olvi  the company is already negotiating new agreements 
7,According to Saarioinen s Managing Director Ilkka MÆkelÆ  the food industry sector has a significant excess of production machinery 
7,According to the announcement of the Helsinki Stock Exchange the share of Sentera shall be delisted from the NMlist of the Helsinki Stock Exchange accordingly 
7,Activities range from the development of natural resources to the retailed marketing of finished products 
7,Additionally  information on business segments  competitors and future outlook are provided 
1,Additionally  the company will terminate a maximum nine salaried and senior salaried employees  employment contracts 
7,Additionally  the company will use the solutions to automate the preparation of financial statements according to IFRS standard 
7,Affecto has participated in the program for the development of the Norwegian pension system since  
7,Affecto will provide a new EFI Data Warehouse and reporting solution  behavioural scoring system supporting operational decision processes and Data Migration from old legacy systems to the new EFI system 
7,AffectoGenimap builds highly customised IT solutions for its customers in Finland and the Baltic countries 
7,After  April  Cencorp will not have any own employees in the territory 
7,After buying Eukor Car Carriers  percent stake  Grimaldi Group is now the sole owner of the Swedish rollon  rolloff port of Wallhamn 
7,After completion of the acquisition  Poyry s oil and gas expertise will cover multidiscipline engineering and consulting services across the complete oil and gas asset lifecycle  including deepwater engineering services 
7,After the restructuring  UPM s average paper machine capacity in Europe will be  tons   short tons  in coated magazine paper and  tons   short tons  in coated fine paper 
7,After the transaction  Mreal will own   in MetsaBotnia and UPM    
7,After the transaction  Tikkurila has no powder coatings related operations 
7,Ahlstrom Corporation STOCK EXCHANGE ANNOUNCEMENT  Ahlstrom Corporation will publish its first quarter financial results  on Friday  April    approximately at  am Finnish time 
7,AHMS will also offer Hotel and Hotel Project Consultancy  Management Services  Brand Franchise  Training and Sales and Marketing services on a panIndia basis 
7,Aktia forecasts Finland s inflation at   in  
7,Aldata noted that its Voice Supply Chain Technology approach enables VDW to integrate with warehouse management systems 
7,Aldata Solution Oyj Stock Exchange Release  August   at  am ALDATA SHARES SUBSCRIBED FOR WITH  STOCK OPTIONS A total of  new shares of Aldata Solution Oyj have been subscribed for with the company s A stock options 
7,ALEXANDRIA  Va  Dec   Reijo Salovaara  Nastola  Finland  has developed a veneer cutter 
7,ALEXANDRIA  Va  Dec   United States Patent no   issued on Dec   was assigned to Nokia Corp  Espoo  Finland  
7,ALEXANDRIA  Va  Dec   United States Patent no   issued on Dec   was assigned to Outotec Oyj  Espoo  Finland  
7,ALEXANDRIA  Va  Jan   United States Patent no   issued on Jan   was assigned to Kemira Chemicals Inc  Marietta  Ga  
7,ALEXANDRIA  Va  March   Jaakko Vilo of Turku  Finland  has developed a panel press 
7,ALEXANDRIA  Va  May   Matti Harkonen and Pentti Sipponen  both of Espoo  Finland  Osmo Suovaniemi of Helsinki  Finland  and Tapani Tiusanen of Vantaa  Finland  have developed a paper web press device 
7,ALEXANDRIA  Va  Oct   HansOtto Scheck of Espoo  Finland  has developed a method of identifying remote radio units in a communication system 
7,ALEXANDRIA  Va  Oct   United States Patent no   issued on Sept   was assigned to Vacon Oyj  Vaasa  Finland  
7,Alma Media Corporation Press Release  March  TYRVAAN SANOMAT AND PAIKALLISSANOMAT BEING BOUGHT BY SUOMEN PAIKALLISSANOMAT Two local papers  Tyrvaan Sanomat and Paikallissanomat  appearing in Sastamala and its neighbouring municipalities  are to be bought by Suomen Paikallissanomat Oy 
7,Alma Media Corporation PRESS RELEASE March    TYRVN SANOMAT PURCHASE CONFIRMED The business operations of TyrvÆÆn Sanomat Oy will be transferred to Suomen Paikallissanomat Oy 
7,Also Finnish Industry Investment  a governmentowned investment company  will participate in the project 
7,Also in Latvia  we act as a partner for bakery customers in both production and product development 
7,Also Ruukki Construction  Rautaruukki s construction division  is initiating employeremployee negotiations at its sites in AlajÆrvi  Vimpeli and PerÆseinÆjoki in Finland 
1,Also the city s insurance company  If P  C Insurance  has said it will not pay compensation 
7,Altogether CapMan employs approximately  people in Helsinki  Stockholm  Copenhagen  Oslo  Moscow and Luxembourg 
7,Altona stated that the private company of Altona chairman Kevin Maloney  Tulla Resources  would take up its entitlement in full 
7,An acquisition of TeliaSonera would be France Telecom s biggest since its  purchase of Orange plc for   billion    billion  and would create the world s fourthlargest telecom company behind ATT Inc  Verizon Communications Inc and NTT Corp of Japan 
7,An earnout payment of up to  mln euro    mln  can also be paid depending on Intellibis financial performance in  
7,An EU law on the issue may be introduced around  
10,And earlier this month  the company signed a deal with Indiabased information technology services giant Wipro Technologies to transfer and sell its radio access related RD activities in Berlin 
7,Another firm Air Liquide was exempted because it left the market in  
7,Apartments of YIT Home may be purchased in  regions of Russia  where YIT subsidiaries carry out their activities  Moscow and Moscow region  St Petersburg  Ekaterinburg  Kazan and RostovonDon 
7,Approximately SEK  million in repayments has been demanded for overcharging in the Stockholm area  with the remaining SEK  million taken from the Western coast  the inspectorate said 
7,Arena Partners Oy is a development company for electronic business 
7,As a condition to the deal  Savcor Alfa has to have bought Photonium and Akseli Lahtinen Inc s business operations prior to the deal 
1,As a result  the company has decided it will implement fixedterm temporary layoffs 
1,As a result  the company will temporarily layoff   of the whole personnel  approximately  persons at Kirkkonummi and Nivala factories 
1,As a result of the negotiations  the amount of employment contracts to be terminated is  
1,As a result of the negotiations  the company will terminate total  employment contracts 
7,As of July     the market cap segments will be updated according to the average price in May  
7,As part of the agreement  Aspocomp will also give Meadville a  pct slice of a subsidiary operating in Oulu  Finland 
7,As part of the reorganisation  Pohjola Insurance s  field staff for private customers will join the payroll of local cooperative banks from the beginning of October  
7,As part of the reorganization  KaukoTelko Ltd will be divided into Telko Ltd  Leipurin Ltd  Hamina Terminal Services Ltd and Kaukomarkkinat Ltd 
7,Aspo s Group structure and business operations are continually developed without any predefined schedules 
7,Aspo serves demanding businesstobusiness customers 
7,Aspocomp said it will spin off its Chinese and Indian units  and some equipment from its Salo plant in Finland  into a newlyformed unit  most of which it will then sell on to Hong Konglisted Meadville 
7,At some point  it will spread also to Iran and Iraq 
7,At the end of last week  Protalix BioTherapeutics Inc  AMEX  PLX  published a prospectus for a first offering on AMEX of about   of its share capital 
7,At the end of March   the company s loans amounted to EUR  mn 
7,At the moment  there are approximately  Vianor sales offices in Russia 
7,Automation makes it possible to conduct several tests simultaneously 
7,Barclays Plc  LSE  BARC   NYSE  BCS   Credit Agricole SA  EPA  ACA   CAGR 
7,Based on the design of previous handsets  the Nokia E and Nokia E this Symbianbased model is promised to offer direct access to over  per cent of the world s corporate email through Mail for Exchange and IBM Lotus Notes Traveler 
7,Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format 
7,Basware finances the acquisition with a bank loan 
7,BasWare Invoice Processing  BasWare Contract Matching  BasWare Order Matching and BasWare KPI Reporting Tool are part of the BasWare s Enterprise Purchase to Pay product suite 
7,BasWare Invoice Processing  BasWare Contract Matching  BasWare Order Matching and BasWare KPI Reporting Tool are part of the BasWare s Enterprise Purchase to Pay solution suite 
7,Basware offers full support for all SAP versions starting from SAP  
7,Beef imports fell slightly from   to mn kilos 
7,Benefon will turn the Salo unit into a BB business unit and establish a BC business unit in the UK 
7,Berling Capital  Umo Capital and Veikko Laine are the biggest shareholders in Amanda Capital 
7,Bluewin Security is available as a monthly subscription 
7,Blyk is launching first in the UK market in mid  with other markets to follow 
7,Body ES Vostok also owns stakes in power sales companies MosenergosbytBody  RTS  MSSB       Altaienergosbyt      Saratovenergo  RTS  SARE  Body     and Tambov Power Sales Company  RTS  TASB       all ofBodywhich it received from the distribution balance 
7,Both sources said Nokia would unveil its new phone codenamed  Tube  on Oct  at an analyst and media event in London 
7,Byline  Tim Moran Cellular phone giant Nokia Corp is offering   billion for digital map supplier NAVTEQ Corp  of Chicago 
7,Capital base and capital adequacy measurement is based on approaches under Basel II 
7,CapMan  with offices in Helsinki  Stockholm  Copenhagen and Oslo  manages Nordic buyout  mezzanine  technology  life science and real estate funds with approximately EUR  bn in total capital 
7,CapMan s first real estate fund  which had a total investment capacity of  EURO   million and closed in June   invested in commercial properties in the Helsinki metropolitan area 
7,Cardona slowed her vehicle  turned around and returned to the intersection  where she called  
7,Cargotec s brands  Hiab  Kalmar and MacGREGOR  are global market leaders in their fields and their solutions are used on land and at sea  wherever cargo is on the move 
7,Cencorp would focus on the development  manufacture and marketing of standard products for production automation 
7,Changes to the asbuilt models from the design were communicated to the subcontractors to accommodate them into the steel and GRC fabrication process 
7,Choose from a Giant Countdown with red head or rainbow trout  or the Giant Shad Rap in perch color 
7,Closing of such transaction took place today 
7,Cohen  Steers  Inc     shares representing   of the share capital and voting rights 
7,Cohen  Steers  Inc     shares representing   of the share capital and voting rights 
7,com and possibly also through photomsn 
7,Companies evaluated in the report include Aladdin  CA  FSecure  Kaspersky  Marshal  McAfee  Microsoft  Panda  Proofpoint  Sophos  Symantec  Trend Micro  Tumbleweed  and Websense 
7,COMPTEL CORPORATION Sami Ervio President and CEO Distribution  NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively 
7,Connectivity Services include outsourced Scan and Capture which transfers paper invoices into electronic format and Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format 
10,Consumption is forecast to grow by about   
7,Country   Finland Sector  ConstructionReal Estate Target  Pohjolan DesignTalo Oy Buyer  CapMan Oyj Vendor  Ruukki Group Oyj Deal size in USD   m Type  Divestment Status  Agreed
7,Country   Switzerland Sector  Pharmaceuticals Target  Synosia Therapeutics Holding AG Buyer  Biotie Therapies Corp Deal size in USD   m Type  Corporate acquisition Financing  Allstock Status  Closed
7,Country   Germany Sector  ConstructionReal Estate  MachineryEngineering Target  Caverion GmbH Buyer  YIT Oyj Deal size in USD   m Type  Corporate acquisition Status  Agreed
7,Cramo is a service company specialising in construction machinery and equipment rental and rentalrelated services  as well as the rental and sale of modular space 
7,Cramo Plc is a service company specialising in construction machinery and equipment rental and rentalrelated services  as well as rental and sale of modular space 
10,credit  November   Finnish glass technology company Glaston Oyj Abp  HEL  GLAV  said today it concluded a EURm revolving credit facility agreement with its core banks 
7,CS Cabot exports   of its production mainly to Goodyear  Bridgestone and Michelin plants in Poland  as well as to Germany s Michelin or Italy s Pirelli through the company s logistics center in Paris  Stefan said 
7,Currently  the plant operates on full capacity 
7,Danske Bank is Denmark s largest bank with  million customers 
7,Decisions are to be made as quickly as possible 
7,Deliveries by Outotec will take place over  months 
7,Deliveries of Nokia   Nokia  and Nokia  are expected to start in the second quarter of  
7,Delivery is due in the second half of  
7,Den Boschbased TomTom is Europe s largest maker of automotive navigation devices  while Cayman Islandsbased Garmin is larger in the US and overall 
7,Depending on the market situation  such projects are sold after  to  years after completion 
10,Dubbed Nokia Money Solutions  company officials say the initiative would seek to bridge the gap between the banked and unbanked in developing countries 
1,Due to market conditions  the company will also temporarily lay off about  people at different sites 
7,Due to Pirkka beer  Olvi s brewery in Iisalmi is moving to day  hour work shifts 
7,During the rally  which was authorized by the city administration  a consulate official came out to the workers  spoke to them and took a letter from them 
7,Efore has decided to establish a company for eletric vehicle  EV  business in China 
7,Elcoteq Dongguan was established in  in the Nancheng District of Dongguan  China and is one of Elcoteq s four volume manufacturing plants in the AsiaPacific region 
7,Elcoteq SE Stock Exchange Announcement February    at  am  EET  Elcoteq will publish its financial statements bulletin  on Wednesday  February   at  am  EET  
7,Electricity consumption grows with higher frequencies 
7,Elisa has commissioned Finland s Poyry Telecom Oy to conduct a study of reception in some of Estonia s largest cities besides Tallinn 
7,Elsewhere  the tendency is towards more developed packaging than before 
7,Equipment will be manufactured in Vaahto s workshop in Hollola  Finland and is scheduled for shipments during the first quarter of  
7,Eriikka Sderstrm has previously held several positions in finance and control at Nokia Networks including acting as the Business Group Controller and having the corporate controller position at Nokia Siemens Networks 
7,Estonia s Agriculture Minister HelirValdor Seeder is in Finland on a twoday visit  in the course of which he will meet with his Finnish counterpart SirkkaLiisa Anttila 
10,Etteplan targets to employ at least  people in BorlÆnge 
7,EUR  million of the transaction consideration was paid in the form of fouryear interestbearing vendor notes 
7,Featuring the S user interface  this gram model also comes with a inch quarter VGA display and  megabytes of internal memory  expandable through the Micro Secure Digital slot 
7,Feed companies Suomen Rehu and Raisio do no import GMO feed 
7,Financial  strategic and operational factors are considered 
7,Financial details were not disclosed 
7,Financial details were nt disclosed 
7,Financial terms were not disclosed 
7,Financial terms were nt disclosed 
7,Finland s Technopolis is planning to bring the first section of a technopark on stream in St Petersburg at the end of   Kari Mikkonen  vice president of Technopolis  told reporters in Helsinki 
7,Finlandbased companies  LÆnnen Tehtaat and Raisio  have decided to dissolve the joint venture company ZAO Scandic Feed  which was established to start local animal feed business and feed production in northwest Russia 
7,Finnish cargo handling solutions company Cargotec Oyj said on June    that it will acquire New Zealand tailgates distributor Zepro Tailgate    Limited for an undisclosed sum 
7,Finnish construction machinery and equipment rental group Cramo Oyj said on March    its Swedish sector subsidiary Cramo AB will sell its Dutch subsidiary Cramo Nederland BV  CNL  to Dutch rental and scaffolding company Jaston Groep BV for an undisclosed sum 
7,Finnish drug distributor and wholesaler OriolaKD Oyj said on October    it named Anne Kariniemi vice president of its Logistics and Sourcing department as of January    
7,Finnish electronics contract maker Incap Oyj said on January    it sold its manufacturing facilities in Helsinki to local real estate company Sponda Oyj for  mln euro    mln  
7,Finnish fibrebased materials maker Ahlstrom Corp  HEL  AHLV  said today it decided to close down its spunlace composite production line number  at Chirnside plant in the UK by the end of March  
7,Finnish investment company Neomarkka is the main owner of Kuitu Finland s successor 
7,Finnish investment group Neomarkka Oyj  HEL  NEMBV  said today that it will buy the former production facilities of Kuitu Finland Ltd  as part of negotiations on the option to invest in specialty cellulose fiber business 
7,Finnish investor Scanfil Oyj  HEL  SCFV  said last Friday it has bought  million shares  or    in Norwegian contract electronics manufacturer Kitron ASA  OSL  KIT  for NOK  million  USD  mEUR  m  
7,Finnish plastic pipe maker Uponor is selling its Irish and UK infrastructure businesses to private equity company i 
7,Finnish property investor Sponda said it has agreed a  mln eur  fiveyear mln credit facility with Swedbank and a  mln eur  sevenyear facility with OKO Bank 
7,Finnish publisher Alma Media  HEL  ALNV  said Wednesday it has decided to further extend its EUR   USD   apiece mandatory tender offer for media group Talentum  HEL  TTMV   which started on  August  until  November 
7,Finnish real estate company Sponda Oyj said on April    it would build Vuosaari Harbour Service Center at the Port of Helsinki 
7,Finnlines said that the deal is part of its strategy to focus on its core businesses 
7,First Industrial will seek LEED designation for Uponor s new building and a  squarefoot speculative distribution center at First Park Lakeville 
7,Following the move  Stora Enso holding in NewPage will remain unchanged 
7,Following the registration  the share capital of Biotie is EUR  
7,Foodservice and consumer goods markets are served by approximately  people in  manufacturing units and several sales offices in  countries 
7,For the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the Trade Register 
7,Fortum expects its annual capital expenditure in the next four to five years to be within a range of EUR   billion  as earlier announced 
7,Fortum had intended to spend as much as  EURO   bn to become the sole owner of TGK 
7,Fortum holds  pct of the share capital and  pct of the voting rights in the company  which it now plans to delist from the Warsaw Stock Exchange 
7,Founded in   Quatrocon s clientele consists of public sector builders  central trading companies and major construction firms 
7,from BUSINESS LINE  May    Sriperumbudur  May   Nokia s two key suppliers  Aspocomp and Wintek  are likely to start operations within three months in the Nokia Telecom Park at Sriperumbudur   km west off Chennai 
7,FSecure Internet Security  is a security service for surfing the web  online banking and shopping  email  and other online activities 
7,FSecure reported that   The first half of  has seen a growing number of targeted malware attacks on individuals  companies  and organizations 
10,Furthermore  Novator Finland Oy has entered into a securities lending agreement  whereby Novator Finland Oy will hold directly the same amount of shares that are underlying of the OMX market forwards from May  through May    
7,Gearing was   compared to   in  
7,GENEVA  Feb   Tero Aaltonen  Finland has developed a radio resource control method 
7,Germany s innovational centers are united in focusing at companies  which aim at use of technologies and development of new kinds of activity  through supporting the beginner companies with the entire spectrum of their services 
10,Glaston  headquartered in Tampere  Finland  is a growing  international glass technology company 
7,Glaston s own glass processing unit  Tamglass Glass Processing  is a manufacturer of high quality safety glass products  and operates in Finland 
7,Glaston s own glass processing unit  Tamglass Glass Processing  is a manufacturer of high quality safety glass products operating in Finland 
7,Global Markets Direct s Pohjola Bank plc  Financial Analysis Review is an indepth business  financial analysis of Pohjola Bank plc 
1,GSK announced in November  that it would close its operations in Dartford 
7,He is a Chartered Accountant in British Columbia and Alberta as well as a Certified Public Accountant in Washington State 
7,He joined Rautakirja in  to lead one of its four business areas and took up the position of President and CEO in  
7,Headline of release dated March    should read  Acacia Subsidiary Enters into Settlement Agreement for Rule Based Monitoring Technology with FSecure  sted Acacia Technologies Licenses Rule Based Monitoring Technology to FSecure  
10,HELSINKI  Finland  Sept     GLOBE NEWSWIRE   Ixonos Plc expands the company s smartphone RD services and establishes a new nextgeneration smartphone design unit in connection with Ixonos  site in Jyvaeskylae 
7,Helsinki  May   Finnish company Lemminkainen Oyj  HEL  LEMS  said today that it will construct an office building at Toolonlahti in downtown Helsinki  without disclosing financial details 
10,HELSINKI  Thomson Financial   Mreal said it will exercise an option to buy a MW natural gas power plant and land in Kyroskoski  Finland  for around  mln eur from Kyro Oyj 
7,Her last position in Nokia Siemens Networks was head of Business Human Resources NSN global IT 
7,Her present position is the director of Stockmann s international department stores 
7,Her work at NetApp included strategically repositioning the brand in the category and a major global relaunch 
7,Honkarakenne also decided yesterday to sell  of its B series shares to key staff members for EUR  per share 
7,Honkarakenne also decided yesterday to sell  of its Bseries shares to key staff members for EUR  per share 
7,hu will offer a further discount of between   and   on selected books 
7,If needed  she provides also further information on ferry connections and hotels 
7,Igor and Oleg Yankov  who currently manage Moron and Vitim  will hold onto the   stake for now 
7,Image data produced by the browser at the phone server is converted into a bitmapped image that is sent to the handset for display  
7,Implementation of the project will be carried out by the Finnish company YIT in association with the investment fund Evli Property Investment Russia  EPI  
7,In    million tonnes CO of EUA  EU Allowance  emissions credit in EU  was traded with an underlying market value approx 
7,In  Talentum will disclose three Interim Reports  Q  January  March  on Friday   April    Q  April  June  on Friday   July    Q  July  September  on Friday   October   
7,In   the steel industry accounted for  percent of the cargo volumes transported  whereas the energy industry accounted for  percent and other industries for  percent 
7,In a letter to Economic Affairs Minister  the listed Estonian shipping company Tallink asks for the approval to be entitled to a   cut in port fees in  
7,In a recent interview with the Financial Times  FT   Sampo s board chairman Bjorn Wahlroos said If PC was certainly for sale and the price had been set at SEK  billion  confirming earlier statements 
7,In a release on Oct   Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad  both part of the Peab Group 
1,In addition  a further  employees can be laid off until further notice and the whole workforce can be laid off for short periods if needed 
7,In addition  MIDs are always online and enable full Internet browsing 
7,In addition  the contract includes modification of the effluent treatment plant at Follum 
10,In addition the deal includes a call option which will enable Maritim Food AS to increase its holding in Sandanger AS to   in the future 
7,In connection with the deal  Digia will employ  persons from Nokia in Oslo and in Silicon Valley in the USA 
7,In his current position  Manty has worked since  
7,In terms of power generation  Fortum produced  TWh of electricity during the first nine months of   compared with  TWh during the same period in   according to figures released in the group s latest financial results 
7,In the financial statement for the first quarter of   Tikkurila is reported under discontinued operations 
7,In the fourth quarter of   OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in JanuarySeptember  
7,In the meantime the CEO s duties will be assumed by Outotec s Deputy CEO Seppo Rantakari 
7,In the sinter plant  limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for ironmaking 
7,In this way  the industry s starting point has been the consumers  needs 
7,In total  more than  surveillance cameras will be handled and managed according to a variety of needs  the company said 
7,In volume  the focus is already outside Finland  as   of the group s products are made in Poland and the Baltic countries 
7,Incap  headquartered in Oulu  Finland  is a electronics contract manufacturer with some  employees in Finland  Estonia and India 
7,Incap Contract Manufacturing is a subsidiary of Incap Corporation of Finland 
7,Includes company and brand share data by category  as well as distribution channel data 
7,Indigo and Somoncom serve  subscribers and had a market share of approximately   as of May  
7,industry in Asia ˆ Pakistan  Malaysia  Taiwan and Philippines Today  Global Research  Data Services is going to publish several market analyses about the cement markets in Asia 
7,Intellisync Wireless Email from Nokia is a fullfeatured wireless email solution that connects users to their email  calendar  contacts  notes and task lists while away from the office  according to the company 
7,Investment management and investment advisory services are the company s sole line of business 
7,Investments are not disclosed 
7,Investments in product development stood at  mln euro    mln  
7,ISMS does not disclose its financial results  the daily said 
7,It also includes the installation of new equipment  training and startup services  as well as service work of the shoe press delivered by Vaahto in  
10,It currently employs about  people and expects headcount to reach  by end of  
7,It has been agreed with the company s Board of Directors that she will be available in an advisory role 
7,It is also in the process of taking a seat on CapMan s board  a course which has the support of CapMan management 
7,It is also set to launch a messaging service in the next few days  which would enable users to access their email accounts on MS Exchange 
7,It is Estonia s secondlargest meat processing company by market share  according to AC Nielsen s  data   percent  
7,It is expected to be online by  
10,It rose by   and by   in Finland and abroad  respectively  to EUR  million and EUR  million  due to a   growth in Russia 
7,It s not 
7,It was decided that the auditors are reimbursed according to invoice 
7,It will report fullyear results on August  
7,Its annual capacity is some  MW 
10,Its main business area  the Glass Machinery Group of Glaston Technologies  is the global market leader in glass processing machines 
7,Its market share is  percent according to AC Nielsen s  data 
7,Its product portfolio comprises harvesters  forwarders  harvester heads  as well as cranes and loaders 
7,Janis Arbidans  CEO of YIT Celtnieciba  said the company was focusing on housing and real estate development market 
7,Jeder BetaTester erhÆlt kostenlos sechs Monate lang Updates und hat laut eigener Aussage die Mglichkeit  die finale Version zu beeinflussen 
10,Jobs will not be transferred from Finland  however 
7,Joint procurement will be later extended to the factories in the Baltic countries 
7,Jon Risfelt has previously held operational executive positions in Europolitan  Ericsson  SAS  American Express card and travel divisions  as well as Nyman  Schultz  CEO   Vodafone Sweden  CEO   and Gambro Renal Products  CEO  
7,Kaleva Kustannus Oy  business ID   has  according to its notice  on  August  acquired  Alma Media shares 
7,Karppinen expects the consolidation trend to continue in the Finnish market 
10,Kaupthing forecasts a significant price increase for printing paper in  
7,Kaupthing forecasts that FinnishSwedish Stora Enso will close its mill in Reisholz  in Germany 
7,Kemira shares closed at   xac     US   
